datetime,close,signal,position,equity
2026-04-14 21:50:00,74213.57,1,0,10000.0
2026-04-14 21:55:00,74277.15,1,0,10000.0
2026-04-14 22:00:00,74162.01,1,0,10000.0
2026-04-14 22:05:00,74312.87,1,0,10000.0
2026-04-14 22:10:00,74310.94,1,0,10000.0
2026-04-14 22:15:00,74113.99,1,0,10000.0
2026-04-14 22:20:00,74070.97,1,0,10000.0
2026-04-14 22:25:00,73911.82,1,0,10000.0
2026-04-14 22:30:00,74002.66,1,0,10000.0
2026-04-14 22:35:00,73977.16,1,0,10000.0
2026-04-14 22:40:00,73970.0,1,0,10000.0
2026-04-14 22:45:00,74015.98,1,0,10000.0
2026-04-14 22:50:00,74070.74,1,0,10000.0
2026-04-14 22:55:00,74023.15,1,0,10000.0
2026-04-14 23:00:00,74108.0,1,0,10000.0
